isbn13,average_rating,book_id,format,num_pages,publication_year,ratings_count,text_reviews_count,to_read_count,series_binary,author_average_rating
9780385681896,3.43,18209348,Paperback,256,2013,4,2,235.0,0,3.51
9780393005783,3.07,5594366,Paperback,256,1971,14,2,6.0,0,3.24
9780393058956,4.11,16175610,ebook,464,1990,16,3,3552.0,1,4.3
9780393062045,3.81,3368768,Hardcover,224,2009,238,27,405.0,0,3.74
9780393316957,3.68,929313,Paperback,88,1998,29,2,18.0,0,4.21
9780393330878,3.91,867517,Paperback,416,2008,458,68,477.0,0,4.02
9780393978995,4.02,47161,Unknown Binding,5,2002,102,4,181.0,0,3.37
9780394492353,3.71,908373,Unknown Binding,182,1975,12,1,8.0,1,3.67
9780394527802,4.29,391027,Hardcover,804,1989,11,2,314.0,0,3.91
9780394578903,3.88,522144,Hardcover,302,1989,107,7,145.0,0,3.97
9780394702384,3.87,103811,Paperback,197,2000,150,14,365.0,0,3.98
9780394758251,4.06,776159,Paperback,266,1988,11889,563,178.0,1,4.07
9780395131534,4.31,1604090,Hardcover,988,1971,3,1,368.0,1,4.15
9780395437483,4.08,1780335,Hardcover,586,1988,78,10,993.0,0,3.935
9780395489017,4.09,1300039,Hardcover,471,1989,17,3,3978.0,0,4.05
9780395677254,3.61,474605,Hardcover,326,1994,18,4,18.0,0,3.67
9780395752869,3.92,509105,Paperback,284,1995,77,9,452.0,0,3.78
9780396069744,4.19,1011401,Hardcover,306,1974,90,9,167.0,0,4.23
9780397324484,3.71,6179590,Hardcover,115,1987,12,5,534.0,0,3.79
9780399143830,3.89,855489,Hardcover,264,1998,27,4,1098.0,0,4.02
9780399157905,3.85,15815340,Hardcover,406,2013,837,193,1371.0,1,3.73
9780399238666,4.0,3426533,Hardcover,40,2002,38,8,837.0,0,4.14
9780399238857,4.05,657280,Hardcover,32,2003,12,4,88.0,0,3.94
9780399254413,4.33,17465455,Hardcover,405,2013,4014,407,35.0,1,4.06
9780399536151,3.92,9593669,Paperback,144,2010,33,13,28.0,0,3.87
9780399566813,3.89,27774425,Paperback,357,2016,86,7,23378.0,0,4.18
9780413271907,3.87,1243751,Unknown Binding,181,1971,168,3,73.0,0,4.095000000000001
9780413699701,4.0,74097,Paperback,448,2003,31,1,10.0,0,3.9500000000000006
9780413709400,3.97,255926,Paperback,97,1996,60,3,35.0,0,4.01
9780415050791,4.1,13424,Paperback,728,1982,58,3,128.0,0,4.06
9780415245319,4.43,83267,Hardcover,331,2001,186,15,5729.0,0,4.390000000000001
9780415336178,4.17,1951832,Paperback,192,2004,5,1,7.0,0,4.04
9780415417549,0.0,166540,Hardcover,266,2007,0,1,8.0,0,3.625
9780415957854,4.36,6652236,Hardcover,864,2009,13,1,68.0,0,4.286666666666667
9780416159103,3.56,1556255,Hardcover,256,1970,18,7,53.0,0,3.97
9780425046326,3.92,2644918,Paperback,184,1980,2,1,90.0,1,3.86
9780425157473,4.08,297459,Paperback,328,1997,7048,115,15.0,1,3.92
9780425166123,3.59,1872431,Paperback,192,1998,27,1,18.0,1,3.47
9780425169674,3.95,1598411,Paperback,224,1999,153,16,100.0,1,3.78
9780425219836,3.73,1563251,Paperback,272,2008,96,8,110.0,1,3.69
9780425252666,3.92,23398960,Hardcover,304,2015,1112,140,965.0,1,3.82
9780425262757,4.16,15985359,Paperback,368,2013,172,10,4000.0,1,4.08
9780425277768,3.94,30212037,Hardcover,288,2017,671,160,1266.0,1,3.97
9780425282915,4.25,25310618,Paperback,400,2016,106,21,300.0,1,4.0
9780435081447,3.81,1198681,Paperback,288,1998,23,7,23.0,0,3.92
9780439121972,3.64,827586,Hardcover,203,2001,248,37,250.0,1,3.77
9780439269872,3.65,4365256,Unknown Binding,27,2002,20,10,20.0,0,4.04
9780439343855,3.9,315608,Paperback,144,2002,785,28,221.0,1,3.8333333333333335
9780439666534,4.15,710314,Hardcover,32,2005,268,78,94.0,0,3.9899999999999998
9780439673624,3.36,726347,Paperback,352,2006,42,11,36.0,0,3.57
9780439680042,4.26,13591681,Hardcover,590,2012,65,14,10.0,1,4.06
9780439918800,4.08,6381973,Paperback,137,2009,639,39,1003.0,1,3.68
9780439934541,4.02,4475197,Paperback,128,2008,93,17,35.0,0,4.13
9780440213024,3.61,783448,Paperback,400,1992,348,37,910.0,0,3.86
9780440214564,3.0,2973804,Mass Market Paperback,385,1993,14,1,20.0,0,3.08
9780440219750,3.89,292218,Mass Market Paperback,240,1997,86,9,42.0,0,3.81
9780440244776,4.17,6090443,Paperback,336,2009,681,21,401.0,1,3.87
9780440413707,3.64,41649,Paperback,87,1996,70,13,31.0,0,3.735
9780440418276,3.56,643095,Mass Market Paperback,224,2009,239,28,211.0,0,3.71
9780440863434,3.85,1341352,Paperback,96,1996,93,7,2264.0,0,4.0
9780441011025,3.85,382161,Mass Market Paperback,511,2003,3766,203,245.0,1,3.81
9780441013890,3.2,107822,Paperback,384,2007,160,20,114.0,0,3.72
9780443101014,4.22,838831,Paperback,500,2006,114,5,396.0,0,4.17
9780446198967,3.82,4704246,Paperback,384,2009,497,92,3827.0,0,3.92
9780446517485,3.62,5062046,Hardcover,320,2009,21,1,4.0,0,3.755
9780446570244,3.47,22675868,Paperback,432,2015,15,2,1058.0,0,3.58
9780446614795,3.69,706505,Paperback,446,2005,403,34,244.0,0,3.86
9780446616935,4.25,6431841,Paperback,541,2009,69,11,2229.0,1,4.22
9780446911962,3.96,933311,Mass Market Paperback,205,1981,169,24,146.0,1,4.23
9780448089645,3.89,4355087,Hardcover,180,1987,304,50,97.0,0,3.81
9780448441405,3.94,822388,Paperback,224,2006,71,2,44.0,1,3.85
9780448452227,3.35,6377004,Paperback,32,2009,17,3,17.0,1,4.02
9780448453934,3.68,7197148,Paperback,192,2010,107,16,154.0,1,3.98
9780448456249,3.96,13542859,Paperback,32,2012,123,16,66.0,0,3.87
9780448489216,3.17,27190374,Hardcover,32,2016,16,5,2.0,0,3.7800000000000002
9780449002810,4.0,1934152,Mass Market Paperback,344,1998,189,13,468.0,1,3.83
9780449123614,3.83,12246467,Mass Market Paperback,144,1980,3,2,11.0,1,3.69
9780449906866,4.2,687062,Paperback,336,1995,332,26,970.0,0,4.2
9780451070388,3.63,11520572,Paperback,222,1976,19,5,36.0,0,3.72
9780451075406,3.75,1943376,Paperback,247,1977,220,24,183.0,0,3.71
9780451184658,3.91,222808,Paperback,224,1995,1904,192,1281.0,0,3.9
9780451206268,4.05,379145,Paperback,336,2002,819,32,344.0,1,4.2
9780451225153,3.96,3074889,Hardcover,288,2008,1237,110,577.0,1,3.87
9780451404817,3.42,1537585,Paperback,384,1994,60,7,216.0,1,3.76
9780451413215,3.96,11797287,Mass Market Paperback,312,2012,996,84,1681.0,1,3.94
9780451417213,4.06,22522071,Paperback,320,2015,303,38,443.0,1,3.99
9780451419965,4.09,25489471,Paperback,336,2016,413,82,946.0,1,4.09
9780451474469,3.85,28953496,Mass Market Paperback,368,2016,443,86,824.0,1,4.14
9780451475688,4.0,25310640,Paperback,480,2015,195,22,8194.0,1,4.09
9780451476357,3.68,30201191,Hardcover,96,2017,19,7,39.0,0,3.83
9780451523488,3.78,113441,Paperback,208,1983,16031,469,14185.0,0,3.8049999999999997
9780452266698,3.8,342088,Paperback,464,1991,21,2,180.0,0,3.88
9780452295421,3.81,6251440,Paperback,296,2009,82,12,612.0,1,3.76
9780465003365,3.69,6449358,Paperback,360,2010,113,12,2894.0,0,3.65
9780470037065,3.75,8294193,Paperback,240,2006,12,2,14.0,0,3.72
9780470138823,4.18,6051596,Hardcover,272,2009,34,2,41.0,0,4.18
9780470386873,3.5,6305256,Paperback,760,2009,2,1,6.0,0,3.395
9780470510247,4.11,1149255,Hardcover,942,2007,60,6,81.0,0,3.98
9780470526880,4.35,25855243,Hardcover,704,2016,122,24,404.0,0,4.0
9780470616161,4.3,7922633,Hardcover,224,2010,54,7,36.0,0,4.31
9780470660829,3.33,9579754,Hardcover,358,2010,31,1,56.0,0,3.39
9780470835494,3.51,1643249,Paperback,384,2005,11,1,15.0,0,3.48
9780471746843,4.09,26086,Hardcover,280,2006,207,5,1510.0,0,4.09
9780471785064,3.45,331624,Paperback,216,2006,40,7,4.0,0,3.44
9780471788980,3.72,944568,Hardcover,336,2007,75,20,20.0,0,3.66
9780486230306,4.0,475638,Paperback,144,1974,12,1,8.0,0,4.105
9780486287393,3.45,188292,Paperback,416,1995,10,2,21.0,0,4.04
9780486783284,3.83,23743315,Paperback,64,2015,12,8,2.0,0,3.83
9780500201343,3.98,255825,Paperback,180,1985,68,8,50.0,0,3.93
9780500239360,4.47,25620744,Hardcover,320,2015,48,15,308.0,0,4.32
9780505527301,3.86,2079558,Paperback,325,2007,4204,383,3238.0,1,3.94
9780505527769,3.95,6672448,Mass Market Paperback,324,2009,151,20,307.0,1,4.03
9780515039337,3.92,2251184,Paperback,255,1975,20,5,115.0,0,4.21
9780517552445,4.17,1691116,Hardcover,244,1985,19,2,10.0,0,3.89
9780517570104,4.38,1314579,Hardcover,60,1999,8,3,3.0,0,3.84
9780517706671,4.47,4199193,Hardcover,144,1997,13,3,14.0,0,4.47
9780520215092,4.2,1817441,Hardcover,889,2000,5,1,9.0,0,3.84
9780520216198,4.33,717915,Hardcover,218,2000,14,1,35.0,0,3.77
9780520250055,3.93,155262,Paperback,390,2006,51,6,210.0,0,3.97
9780521099462,3.95,2479246,Paperback,112,1976,13,6,1178.0,0,3.74
9780521192804,4.0,11770653,Hardcover,315,2010,1,1,4.0,0,3.54
9780521287760,3.83,305549,Paperback,272,1982,25,2,102.0,0,3.79
9780521466707,3.48,1117113,Paperback,268,2002,48,8,70.0,0,3.57
9780521701464,3.95,1556746,Paperback,350,2007,77,8,259.0,0,3.8733333333333335
9780521721479,3.33,9276239,Paperback,134,2010,4,2,9.0,1,3.76
9780521779692,3.67,1139465,Paperback,142,2010,6,1,4.0,0,3.82
9780522851755,3.0,6831401,Paperback,204,2007,4,2,3.0,0,3.415
9780525447054,4.29,1857775,Paperback,64,1991,16,1,9.0,1,3.85
9780525476931,4.12,12768,Hardcover,339,2006,2107,183,552.0,1,4.0
9780525934158,3.2,2243374,Hardcover,336,1992,10,2,126.0,0,3.69
9780525955115,4.2,34001659,Hardcover,368,2017,7409,436,2706.0,0,3.98
9780545202060,4.39,10519266,Paperback,48,2011,18,6,13.0,1,3.715
9780545675338,3.92,23550191,Paperback,162,2014,21,7,49.0,0,4.07
9780547511764,3.67,11150035,ebook,448,2011,7,3,21.0,1,3.68
9780547636696,3.52,12354201,Hardcover,144,2012,350,88,364.0,0,4.07
9780547687346,4.25,11540135,ebook,160,2011,2,1,28.0,0,4.3
9780547747170,4.46,13412509,Board book,160,2012,13,3,2.0,1,3.98
9780552094146,3.96,1335924,Paperback,316,1973,30,6,19894.0,0,3.97
9780552116107,4.18,383466,Mass Market Paperback,684,1985,169,11,6924.0,0,4.12
9780552153171,4.36,833442,Audio CD,0,2005,24,4,33.0,1,4.06
9780552156851,3.7,6071588,Paperback,512,2008,41,11,2451.0,1,3.71
9780552159944,3.5,9061470,Paperback,423,2011,60,12,44.0,1,3.54
9780552163361,4.15,12924371,Mass Market Paperback,476,2012,303,41,4852.0,1,4.14
9780552557795,4.05,6083210,Paperback,410,2009,658,73,12179.0,0,4.14
9780552682435,2.67,2120836,Paperback,137,1974,31,7,26.0,0,2.73
9780552992084,3.23,1041798,Paperback,235,1980,114,13,920.0,0,3.98
9780553134476,3.77,1394288,Paperback,165,1980,268,6,531.0,0,3.52
9780553214116,3.65,7689987,Mass Market Paperback,464,1992,3,2,2832.0,0,3.68
9780553230871,4.01,2206421,Paperback,178,1983,19,7,2129.0,0,3.99
9780553252248,3.92,1123565,Paperback,208,1985,1542,29,318.0,0,3.99
9780553276879,4.02,1123517,Paperback,208,1980,2115,42,561.0,1,3.99
9780553278682,4.1,1024544,Mass Market Paperback,490,1985,174,5,71.0,0,3.9933333333333327
9780553509441,3.72,27190611,Hardcover,40,2016,276,67,297.0,1,4.08
9780553574791,3.75,1508285,Paperback,352,1996,178,8,115.0,1,3.6
9780553577693,3.18,1939455,Mass Market Paperback,272,2000,16,2,12.0,0,3.73
9780553587739,3.86,206091,Paperback,400,2004,823,38,633.0,1,3.85
9780553589351,3.6,30344,Paperback,208,2006,3077,158,2656.0,0,3.89
9780553824858,3.92,7593294,Paperback,480,2010,48,6,1716.0,0,3.89
9780553906691,3.8,7706006,ebook,528,2010,10,1,648.0,1,3.98
9780557447008,5.0,10999019,Paperback,236,2011,2,1,1.0,0,4.0
9780567596697,3.87,11025762,Paperback,192,2011,49,8,72.0,0,3.97
9780571107995,4.14,5990335,Unknown Binding,183,1977,6,2,13.0,0,3.875
9780571219858,3.8,800011,Paperback,280,2004,563,51,346.0,1,3.81
9780571225811,3.8,358905,Paperback,256,2005,57,12,810.0,0,4.07
9780571252664,3.76,7884272,Mass Market Paperback,688,2010,108,23,26163.0,0,3.99
9780571303717,3.38,22593364,Paperback,271,2014,21,4,20.0,0,3.82
9780575008328,2.88,1474660,Hardcover,224,1965,7,4,7.0,0,3.27
9780575077188,3.69,6193272,Hardcover,487,2010,133,16,2069.0,0,4.0
9780575077737,3.76,49607,Paperback,320,2006,873,64,400.0,1,3.79
9780578001630,4.5,6130471,Paperback,172,2009,4,2,7.0,0,4.35
9780578100753,4.5,13560383,Paperback,306,2012,18,11,45.0,0,4.46
9780586044506,3.76,1713624,Paperback,224,1977,78,13,906.0,0,4.13
9780590421454,3.94,2460710,Paperback,150,1988,23,9,295.0,0,3.95
9780590544290,3.78,601575,Paperback,284,1996,216,10,292.0,1,3.68
9780590553070,3.51,330318,Paperback,130,1994,31,4,299.0,1,3.68
9780590568975,3.81,1785399,Paperback,120,1997,51,9,220.0,1,3.68
9780590939713,3.6,3599824,Paperback,10,1997,5,2,12.0,0,3.99
9780593068502,3.93,13734371,Paperback,336,2011,27,5,336.0,0,3.9
9780595093168,3.82,1105183,Paperback,280,2000,132,22,87.0,0,4.13
9780595224869,4.0,5370880,Paperback,129,2002,2,2,0.0,0,4.0
9780595348756,4.5,677261,Paperback,660,2005,76,9,78.0,0,3.97
9780595506323,4.67,6328418,Paperback,188,2009,9,2,6.0,0,4.67
9780595532544,2.0,7720060,Paperback,272,2009,1,0,1.0,0,4.0
9780606083294,3.33,10489672,Hardcover,45,1995,3,1,4.0,0,3.94
9780606259095,3.66,15860371,Hardcover,528,2012,1142,84,764.0,1,3.77
9780606361903,3.9,22478484,Hardcover,352,2014,1,1,1732.0,1,3.97
9780609611012,4.16,75390,Hardcover,272,2004,137,21,126.0,0,3.955
9780613338448,4.16,2106996,Hardcover,311,2000,3,1,10173.0,0,4.06
9780615194523,4.3,6267523,Paperback,152,2008,8,1,53.0,1,3.94
9780615238951,4.0,6746716,Paperback,250,2008,4,2,1.0,0,4.67
978061551762,3.67,14757999,Paperback,277,2011,11,3,284.0,1,3.84
9780615541471,5.0,13447755,Paperback,156,2011,4,1,14.0,0,3.915
9780615582238,3.59,13741599,Paperback,220,2011,33,10,155.0,0,3.9
9780615586090,4.0,13741661,Paperback,252,2012,88,2,54.0,0,4.12
9780615597980,3.62,13450480,ebook,314,2012,5,2,70.0,1,3.75
9780615598918,3.72,13482502,Paperback,124,2012,42,18,256.0,1,3.72
9780615602745,4.23,13051703,Paperback,40,2012,64,42,6.0,0,4.186
9780615617862,3.22,13742153,Paperback,402,2012,2,1,10.0,0,3.54
9780615634043,3.45,14058779,Paperback,428,2012,27,25,39.0,0,3.45
9780615677019,3.23,16079323,Paperback,195,2012,11,5,264.0,0,3.23
9780615766072,4.31,17407163,Paperback,444,2013,31,20,1753.0,1,4.38
9780615776453,3.5,17660475,Paperback,274,2013,17,7,304.0,0,3.5
9780615790169,5.0,17666933,Kindle Edition,122,2013,3,1,4.0,0,5.0
9780615827018,4.35,20785104,Paperback,499,2014,16,9,73.0,0,4.02
9780615893655,4.0,18631465,Paperback,108,2013,6,4,267.0,0,4.0
9780618006083,3.92,1536740,Paperback,48,1999,32,5,10.0,0,3.65
9780618249534,4.07,287956,Paperback,480,2003,36,4,85.0,0,3.95
9780618427055,3.93,24928,Paperback,432,2005,1075,80,471.0,1,3.875
9780618514694,4.13,1157233,Paperback,416,2005,62,8,29.0,0,4.193333333333333
9780618585328,3.83,289601,Paperback,282,2005,16893,1712,193.0,1,3.77
9780618872411,3.14,712916,Paperback,432,2007,25,6,41.0,0,4.02
9780624049173,4.6,17984146,Paperback,176,2010,5,1,2.0,0,4.415
9780664324704,3.6,2044422,Unknown Binding,159,1970,124,21,273.0,0,3.94
9780669388121,3.93,3788560,Hardcover,360,1996,7,1,432.0,0,3.86
9780670082032,3.93,11094511,Paperback,515,2008,85,13,10222.0,1,3.89
9780670915637,3.41,2278052,Paperback,256,2005,176,18,10178.0,0,3.66
9780671000851,3.77,2167525,Hardcover,400,1998,60,5,2046.0,1,4.16
9780671039066,3.48,1389904,Paperback,256,2000,56,6,40.0,1,3.68
9780671602079,4.19,3249882,Hardcover,604,1991,2,1,31.0,0,3.61
9780671721596,3.69,67971,Paperback,452,1993,494,6,799.0,1,3.825
9780671798918,3.89,494630,Hardcover,304,1994,38,5,21.0,0,3.6
9780671856021,4.06,3150228,Paperback,520,1998,19,3,10082.0,0,4.04
9780671871703,3.78,564662,Paperback,40,1993,197,20,100.0,0,4.35
9780674066281,3.47,15861609,Paperback,199,2012,5,3,44.0,1,3.76
9780674991859,4.17,145219,Hardcover,480,1926,45,8,33.0,0,4.15
9780679035206,4.5,3695935,Paperback,114,1995,2,1,1.0,0,3.83
9780679738473,3.7,3234194,Paperback,395,1992,37,6,467.0,0,3.93
9780679763901,4.16,164064,Paperback,320,2000,556,50,615.0,0,4.08
9780679880301,3.89,433670,Hardcover,32,1998,63,14,57.0,0,3.76
9780684823119,3.83,205840,Paperback,304,1995,20,2,51.0,0,3.71
9780684859453,3.7,419561,Paperback,400,2001,96,11,81.0,0,3.86
9780688084813,3.88,1929039,Hardcover,284,1989,7,2,56.0,0,3.615
9780689816727,3.81,66929,Paperback,131,1997,4432,172,2488.0,1,3.855
9780689817557,4.17,1925429,Hardcover,32,2000,12,7,4.0,0,3.92
9780689834875,3.6,4440753,Board Book,14,2001,5,2,0.0,1,3.88
9780689866203,3.02,266761,Paperback,233,2004,156,19,123.0,1,3.8899999999999997
9780691000152,3.53,418434,Paperback,576,1972,29,4,66.0,0,3.5
9780691012988,4.07,1063554,Paperback,383,1971,64,9,831.0,0,4.1
9780691017211,3.84,580365,Paperback,384,1997,34,4,49.0,0,3.79
9780691070483,4.44,95369,Paperback,288,2000,9,1,10.0,0,4.456666666666667
9780692213810,4.25,22313386,Paperback,313,2014,397,47,0.0,1,4.09
9780692427064,4.67,25881301,Paperback,194,2015,9,1,13.0,0,4.531764705882352
9780692507032,5.0,26193917,Paperback,130,2015,1,1,248.0,0,4.23
9780692511923,4.74,26190309,Paperback,290,2015,14,11,33.0,1,4.37
9780692526019,4.38,25884440,Paperback,325,2015,25,16,633.0,1,4.23
9780692606872,4.83,28816055,Paperback,250,2016,6,3,0.0,0,4.42
9780694503704,4.57,318174,Audio,2,1992,7,1,12.0,0,4.055238095238096
9780700609802,2.75,1298074,Paperback,208,1999,4,1,5.0,0,3.0
9780701179816,4.04,1077653,Hardcover,272,2007,76,15,7924.0,0,4.04
9780701187637,3.5,17612946,Hardcover,320,2013,20,4,14.0,0,3.39
9780702233869,3.87,1017223,Paperback,272,2003,23,3,30.0,0,3.89
9780704340145,3.5,1500311,Paperback,268,1986,2,1,2.0,0,3.865
9780709081401,3.0,6461309,Hardcover,224,2007,4,1,6.0,1,3.33
9780712677028,4.07,1341500,Hardcover,302,1999,24,1,316.0,1,4.01
9780714843902,4.12,816465,Paperback,176,2004,24,3,37.0,0,4.29
9780717800988,4.02,823271,Paperback,128,2011,126,9,124.0,0,3.91
9780718011109,4.48,22574676,Hardcover,240,2015,106,18,63.0,0,4.35
9780718030483,4.33,22574730,Hardcover,128,2015,3,2,6.0,0,4.15
9780718104955,3.71,4758689,Paperback,408,2008,178,12,67.0,0,3.71
9780718134549,4.0,688800,Hardcover,237,1964,8,2,483.0,0,3.94
9780718153878,3.59,3112984,Hardcover,287,2008,47,10,2202.0,1,3.74
9780721419756,3.62,484739,Hardcover,32,1998,8,1,2.0,0,3.92
9780723269106,4.08,13592396,Board book,72,2012,351,78,223.0,0,4.08
9780727867650,3.89,6803881,Hardcover,232,2009,28,5,16.0,0,3.9
9780732282653,5.0,11199753,Paperback,304,2007,1,1,1.0,0,3.8
9780733330995,4.67,20437728,Paperback,261,2012,6,2,2.0,0,4.56
9780733625022,3.9,8766901,Paperback,248,2010,57,13,75.0,0,3.79
9780735609662,3.86,1123235,Paperback,425,2000,5,1,7.0,0,3.41
9780735820524,3.08,803206,Hardcover,40,2006,13,3,4.0,0,3.14
9780736425803,3.81,6472552,Paperback,48,2009,52,6,33.0,0,3.91
9780736951012,4.32,17177621,Paperback,352,2013,309,59,468.0,1,4.19
9780738204932,3.38,64098,Paperback,320,2001,12,3,31.0,0,3.535
9780738536057,4.75,438202,Paperback,128,2004,4,1,0.0,1,4.75
9780738548296,3.86,2889715,Paperback,128,2007,7,2,4.0,1,3.56
9780738715599,3.63,8145342,Paperback,233,2010,128,18,40.0,1,3.5
9780739313589,3.82,528629,Audio CD,0,2007,38,8,2861.0,0,3.82
9780739328057,3.89,2695631,Paperback,529,2008,17,5,9100.0,0,3.95
9780739332528,3.95,930289,Audio CD,0,2006,10,4,6406.0,1,3.93
9780739340530,4.17,822976,Audio CD,0,2006,41,11,14263.0,0,4.15
9780739344507,3.8,7923194,Digital Audio,6,2006,18,2,689.0,1,3.95
9780739367810,3.75,2518673,Audio CD,7,2008,19,8,686.0,1,4.029999999999999
9780739384916,3.63,7330482,Audio CD,0,2010,22,4,564.0,0,3.8049999999999997
9780739440711,4.15,7017135,Hardcover,755,2004,20,2,22.0,1,3.91
9780739444054,4.39,41839,Hardcover,624,2004,300,23,14491.0,1,4.13
9780740785481,4.8,6720204,Hardcover,544,2009,170,17,74.0,0,4.37
9780743230049,3.75,638356,Hardcover,352,2004,122,18,2440.0,0,3.78
9780743293105,4.04,1718487,Hardcover,320,2007,142,34,214.0,0,4.05
9780743428750,3.62,7017329,ebook,108,2001,71,6,31.0,1,3.94
9780743464437,3.8,1229522,Paperback,336,2003,85,4,77.0,1,3.9066666666666663
9780745317489,3.84,602435,Paperback,208,2004,42,5,63.0,0,3.85
9780745962078,3.0,13218677,Hardcover,96,2012,1,1,0.0,0,3.6799999999999997
9780746062326,3.28,2538510,Paperback,128,2004,22,3,21.0,0,4.1
9780746077917,4.57,9308352,Paperback,92,2007,27,1,14.0,1,4.145
9780747266242,3.75,2293964,Paperback,533,2000,48,8,1444.0,0,3.75
9780747807605,4.0,8456520,Paperback,112,2009,3,1,3.0,0,4.14
9780749399535,4.02,822497,Paperback,218,1999,226,21,415.0,0,3.986666666666667
9780751552638,4.22,25365323,Hardcover,416,2015,28,6,15550.0,1,4.17
9780752519753,3.33,2854021,Hardcover,96,1996,10,2,5.0,0,3.71
9780752522333,3.96,2404143,Hardcover,160,1997,4,1,22.0,0,3.93
9780752810652,4.17,218736,Paperback,344,1997,6169,255,687.0,1,4.08
9780752827544,4.13,280553,Paperback,320,2000,8003,241,1862.0,1,4.13
9780752851846,4.07,118149,Paperback,192,2003,3385,201,3759.0,0,3.89
9780752878089,4.18,917709,Paperback,376,2006,58,5,917.0,1,4.09
9780752883090,3.75,3265666,Paperback,562,2009,55,10,658.0,0,3.84
9780753467886,3.69,12799563,Paperback,688,2012,13,2,46.0,0,3.7
9780754820734,4.23,8906474,Hardcover,256,2010,13,4,8.0,0,4.05
9780755300679,3.42,1474386,Paperback,468,2005,44,13,574.0,0,3.23
9780755332939,3.79,2549004,Hardcover,432,2008,6435,501,522.0,0,3.89
9780755333745,3.6,2972344,Paperback,436,2007,30,7,1143.0,1,3.75
9780756405045,3.81,2009973,Paperback,336,2007,111,14,1398.0,1,3.86
9780756508562,0.0,13765846,Hardcover,48,2005,0,1,0.0,0,3.67
9780756610814,4.1,970235,Hardcover,72,2005,55,9,64.0,0,4.085
9780756659325,5.0,7532631,Paperback,48,2010,4,1,9.0,0,3.67
9780756659820,3.92,7507566,Hardcover,72,2010,100,8,45.0,0,4.053333333333334
9780756915827,3.89,6433689,Hardcover,226,2003,8,2,571.0,1,3.99
9780758205438,3.29,893968,Paperback,304,2004,244,22,623.0,0,3.24
9780758206237,3.78,568057,Paperback,368,2004,8,2,10.0,0,3.78
9780758206428,3.68,999598,Paperback,336,2005,69,4,30.0,0,3.78
9780758206701,3.81,1677189,Paperback,112,2004,237,11,161.0,1,3.83
9780758210371,3.35,31676,Paperback,320,2006,1645,225,269.0,1,3.38
9780758211927,3.42,1628187,Paperback,287,2007,42,8,1096.0,1,3.66
9780758242143,4.11,19083239,Paperback,352,2014,9,3,1610.0,1,4.03
9780758279170,3.82,19273521,ebook,288,2012,7,3,817.0,1,3.78
9780759528710,4.07,2324918,Paperback,192,2008,65,2,72.0,1,4.04
9780759541306,4.15,7185705,ebook,0,2001,8,3,22921.0,0,4.04
9780760335352,3.9,6961274,Hardcover,256,2009,52,7,38.0,1,3.925
9780761135920,3.91,399479,Paperback,336,2005,22,5,16.0,0,3.91
9780761169437,4.02,14841567,Paperback,272,2012,281,15,223.0,0,4.0
9780761461050,3.62,15862752,Hardcover,40,2012,5,3,9.0,0,3.84
9780762106967,3.42,6634259,Paperback,176,2007,5,1,28.0,0,3.41
